,Year Released,Artist/Group,Track,Length,Genre,Debut Date,Peak Date,Week,Rank,WeekDate,InvertedRank,Track Length in Seconds,Time to Peak
5731,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,19,4.0,2000-06-10,97.0,245,16
5732,2000,"Aguilera, Christina",I Turn To You,4:00,Rock,2000-04-15,2000-07-01,19,29.0,2000-08-26,72.0,240,11
5733,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,19,4.0,2000-01-15,97.0,256,18
5734,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,19,11.0,2000-05-13,90.0,297,26
5735,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,19,7.0,2000-03-04,94.0,274,16
5736,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,19,18.0,2000-06-10,83.0,195,11
5737,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,19,98.0,2000-09-16,3.0,282,7
5738,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,19,11.0,2000-12-23,90.0,246,15
5739,2000,"Mumba, Samantha",Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,19,17.0,2001-01-20,84.0,199,13
5740,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,19,15.0,2000-03-04,86.0,226,13
5741,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,19,23.0,2000-04-08,78.0,231,6
5742,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,19,14.0,2000-07-01,87.0,232,13
5743,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,19,20.0,2001-02-10,81.0,263,9
5744,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,19,21.0,2000-11-11,80.0,236,9
5745,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,19,23.0,2000-05-13,78.0,234,11
5746,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,19,11.0,2000-09-16,90.0,189,11
5747,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,19,7.0,2000-03-25,94.0,243,16
5748,2000,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,19,18.0,2000-04-15,83.0,172,11
5749,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,19,76.0,2000-04-22,25.0,209,7
5750,2000,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,19,56.0,2000-12-30,45.0,303,7
5751,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,19,10.0,2000-07-15,91.0,203,5
5752,2000,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,19,60.0,2000-01-22,41.0,316,45
5753,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,19,11.0,2000-09-09,90.0,257,20
5754,2000,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,19,21.0,2000-10-07,80.0,243,15
5756,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,19,17.0,2000-06-03,84.0,228,13
5757,2000,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,19,90.0,2000-09-02,11.0,210,7
5758,2000,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,19,62.0,2001-02-24,39.0,229,7
5759,2000,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,19,36.0,2000-11-18,65.0,270,12
5760,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,19,42.0,2001-01-27,59.0,245,9
5761,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,19,19.0,2000-10-07,82.0,222,11
5762,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,19,24.0,2000-03-11,77.0,184,13
5763,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),3:50,Rap,2000-10-28,2000-12-30,19,29.0,2001-03-10,72.0,230,9
5764,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,19,21.0,2000-09-16,80.0,263,12
5765,2000,Filter,Take A Picture,4:23,Rock,1999-11-27,2000-02-05,19,31.0,2000-04-08,70.0,263,10
5767,2000,Mystikal,Shake Ya Ass,4:46,Rap,2000-08-12,2000-10-28,19,42.0,2000-12-23,59.0,286,11
5768,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,19,17.0,2000-09-09,84.0,215,13
5769,2000,"Spears, Britney",From The Bottom Of My Broken Heart,4:30,Rock,2000-01-29,2000-02-26,19,86.0,2000-06-10,15.0,270,4
5770,2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,19,27.0,2000-06-03,74.0,237,10
5771,2000,Red Hot Chili Peppers,Otherside,4:13,Rock,2000-02-12,2000-05-27,19,19.0,2000-06-24,82.0,253,15
5772,2000,Profyle,Liar,3:57,R&B,2000-09-16,2000-10-28,19,94.0,2001-01-27,7.0,237,6
5773,2000,Barenaked Ladies,Pinch Me,3:46,Rock,2000-09-09,2000-11-25,19,21.0,2001-01-20,80.0,226,11
5774,2000,Jagged Edge,He Can't Love U,3:30,Rock,1999-12-11,2000-01-08,19,69.0,2000-04-22,32.0,210,4
5776,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,19,24.0,2000-09-23,77.0,232,15
5777,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,19,41.0,2000-09-02,60.0,235,11
5778,2000,Kid Rock,Only God Knows Why,5:27,Rock,2000-02-19,2000-04-15,19,69.0,2000-07-01,32.0,327,8
5779,2000,Foo Fighters,Learn To Fly,3:55,Rock,1999-10-16,2000-01-22,19,35.0,2000-02-26,66.0,235,14
5782,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,19,99.0,2000-12-30,2.0,202,4
5783,2000,Westlife,Swear It Again,4:07,Rock,2000-04-01,2000-07-01,19,45.0,2000-08-12,56.0,247,13
5784,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,19,28.0,2000-02-19,73.0,235,15
5785,2000,"Thomas, Carl",I Wish,3:50,Rock,2000-03-25,2000-05-13,19,52.0,2000-08-05,49.0,230,7
5788,2000,Ludacris,What's Your Fantasy,4:16,Rap,2000-09-30,2000-12-16,19,32.0,2001-02-10,69.0,256,11
5791,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,19,31.0,2000-11-18,70.0,205,9
5792,2000,"Brock, Chad",Yes!,3:22,Country,2000-04-08,2000-07-01,19,53.0,2000-08-19,48.0,202,12
5794,2000,Vertical Horizon,You're A God,3:45,Rock,2000-08-26,2000-11-04,19,46.0,2001-01-06,55.0,225,10
5795,2000,Avant,Separated,4:13,Rock,2000-04-29,2000-05-20,19,40.0,2000-09-09,61.0,253,3
5796,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,19,56.0,2000-02-26,45.0,183,11
5797,2000,IMx,Stay The Night,3:37,Rap,1999-10-09,2000-01-08,19,79.0,2000-02-19,22.0,217,13
5798,2000,Dr. Dre,The Next Episode,2:38,Rap,2000-05-27,2000-07-29,19,52.0,2000-10-07,49.0,158,9
5800,2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,2000-05-27,19,73.0,2000-08-19,28.0,281,7
5801,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,19,25.0,2000-12-16,76.0,230,9
5802,2000,Sammie,I Like It,4:09,Rock,2000-01-29,2000-04-15,19,91.0,2000-06-10,10.0,249,11
5803,2000,Goo Goo Dolls,Broadway,3:54,Rock,2000-04-22,2000-07-01,19,85.0,2000-09-02,16.0,234,10
5805,2000,Dr. Dre,Forgot About Dre,3:42,Rap,2000-01-22,2000-03-25,19,80.0,2000-06-03,21.0,222,9
5807,2000,"Messina, Jo Dee",That's The Way,3:17,Country,2000-06-24,2000-08-26,19,51.0,2000-11-04,50.0,197,9
5808,2000,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,19,81.0,2001-03-17,20.0,268,6
5809,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,19,37.0,2000-08-19,64.0,210,19
5810,2000,Da Brat,What'Chu Like,3:57,Rap,2000-06-03,2000-08-12,19,68.0,2000-10-14,33.0,237,10
5811,2000,DMX,Party Up (Up In Here),3:45,Rap,2000-02-26,2000-04-22,19,44.0,2000-07-08,57.0,225,8
5812,2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,2000-01-29,19,59.0,2000-04-08,42.0,291,9
5813,2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,19,58.0,2001-03-03,43.0,217,8
5814,2000,"Tritt, Travis",Best Of Intentions,4:15,Country,2000-08-19,2000-12-02,19,37.0,2000-12-30,64.0,255,15
5815,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,19,79.0,2000-08-19,22.0,410,8
5818,2000,Counting Crows,Hanginaround,4:07,Rock,1999-11-06,2000-01-29,19,61.0,2000-03-18,40.0,247,12
5819,2000,Mary Mary,Shackles (Praise You),3:12,Rock,2000-03-25,2000-05-13,19,84.0,2000-08-05,17.0,192,7
5821,2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,19,46.0,2000-04-08,55.0,273,9
5822,2000,Sugar Ray,Falls Apart,4:15,Rock,2000-01-15,2000-02-19,19,98.0,2000-05-27,3.0,255,5
5824,2000,"Jones, Donell",Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,19,55.0,2000-09-02,46.0,382,11
5825,2000,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,19,83.0,2001-02-24,18.0,225,9
5826,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,19,61.0,2000-10-21,40.0,210,10
5828,2000,"Keith, Toby",How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,19,52.0,2000-06-10,49.0,209,10
5829,2000,"Strait, George",The Best Day,3:24,Country,2000-01-29,2000-04-22,19,53.0,2000-06-10,48.0,204,12
5830,2000,"Dixie Chicks, The",Without You,3:32,Country,2000-10-07,2000-12-23,19,51.0,2001-02-17,50.0,212,11
5831,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,19,58.0,2001-02-24,43.0,242,11
5832,2000,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,19,68.0,2000-03-11,33.0,206,13
5833,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,19,89.0,2000-12-09,12.0,250,5
5836,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,19,85.0,2000-12-23,16.0,224,7
5837,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,19,81.0,2001-03-03,20.0,336,10
5838,2000,"Chesney, Kenny",I Lost It,3:54,Country,2000-10-21,2000-12-23,19,89.0,2001-03-03,12.0,234,9
5841,2000,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,19,83.0,2000-06-10,18.0,255,5
5842,2000,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,19,74.0,2001-01-20,27.0,232,7
5844,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,19,74.0,2001-02-10,27.0,234,9
5847,2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,19,92.0,2000-09-30,9.0,225,10
5848,2000,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,19,84.0,2000-11-04,17.0,173,10
5849,2000,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,19,77.0,2000-07-22,24.0,199,13
5851,2000,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,19,96.0,2001-02-17,5.0,240,7
5852,2000,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,19,72.0,2000-09-16,29.0,216,14
5854,2000,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,19,97.0,2000-10-28,4.0,247,11
5855,2000,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,19,85.0,2000-04-29,16.0,213,8
5856,2000,"Rogers, Kenny",Buy Me A Rose,3:46,Country,2000-03-11,2000-05-06,19,88.0,2000-07-22,13.0,226,8
5857,2000,"Lawrence, Tracy",Lessons Learned,2:55,Country,2000-01-29,2000-04-08,19,99.0,2000-06-10,2.0,175,10
5858,2000,"Strait, George",Go On,3:48,Country,2000-08-26,2000-10-28,19,95.0,2001-01-06,6.0,228,9
5859,2000,Sisqo,Got To Get It,3:52,Rock,1999-11-20,2000-01-22,19,88.0,2000-04-01,13.0,232,9
5860,2000,Baha Men,Who Let The Dogs Out,3:17,R&B,2000-07-22,2000-10-21,19,78.0,2000-12-02,23.0,197,13
5861,2000,"Walker, Clay",The Chain Of Love,5:03,Country,2000-04-15,2000-06-10,19,94.0,2000-08-26,7.0,303,8
5862,2000,"McBride, Martina",Love's The Only House,5:13,Country,2000-02-05,2000-04-15,19,92.0,2000-06-17,9.0,313,10
5863,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,19,95.0,1999-11-27,6.0,278,30
5864,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,19,97.0,2001-01-06,4.0,173,8
5865,2000,SheDaisy,I Will.. But,3:40,Country,2000-07-15,2000-09-16,19,85.0,2000-11-25,16.0,220,9
5866,2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,2000-06-24,19,73.0,2000-07-29,28.0,220,14
5869,2000,"Black, Clint",Been There,5:28,Country,2000-02-19,2000-04-15,19,95.0,2000-07-01,6.0,328,8
5870,2000,Common,The Light,3:55,Rap,2000-08-05,2000-09-09,19,99.0,2000-12-16,2.0,235,5
5871,2000,"Vassar, Phil",Carlene,4:07,Country,2000-03-04,2000-04-22,19,93.0,2000-07-15,8.0,247,7
5876,2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,2000-12-30,19,91.0,2001-04-07,10.0,271,5
5878,2000,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,19,63.0,2000-08-05,38.0,236,12
5879,2000,DMX,What You Want,4:05,Rap,2000-07-01,2000-09-23,19,99.0,2000-11-11,2.0,245,12
5883,2000,"Heatherly, Eric",Flowers On The Wall,3:16,Country,2000-04-29,2000-08-12,19,83.0,2000-09-09,18.0,196,15
5885,2000,"McEntire, Reba",I'll Be,4:23,Country,2000-05-13,2000-07-29,19,94.0,2000-09-23,7.0,263,11
5886,2000,"Lopez, Jennifer",Feelin' Good,4:28,Latin,2000-02-19,2000-04-08,19,96.0,2000-07-01,5.0,268,7
5892,2000,"Williams, Robbie",Angels,3:56,Rock,1999-11-20,2000-01-22,19,95.0,2000-04-01,6.0,236,9
5899,2000,3 Doors Down,Loser,4:24,Rock,2000-10-21,2000-12-02,19,73.0,2001-03-03,28.0,264,6
5900,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,2000-06-10,2000-09-09,19,98.0,2000-10-21,3.0,178,13
5905,2000,Papa Roach,Last Resort,3:19,Rock,2000-07-29,2000-12-02,19,57.0,2000-12-09,44.0,199,18
5906,2000,"Adams, Yolanda",Open My Heart,5:30,Gospel,2000-08-26,2000-10-21,19,79.0,2001-01-06,22.0,330,8
5911,2000,"Henley, Don",Taking You Home,4:08,Rock,2000-06-24,2000-08-05,19,87.0,2000-11-04,14.0,248,6
5914,2000,Sister Hazel,Change Your Mind,4:02,Rock,2000-07-15,2000-08-05,19,96.0,2000-11-25,5.0,242,3
5927,2000,"Price, Kelly",You Should've Told Me,3:12,Rock,2000-09-23,2000-12-02,19,93.0,2001-02-03,8.0,192,10
5940,2000,Red Hot Chili Peppers,Californication,5:21,Rock,2000-07-29,2000-10-14,19,97.0,2000-12-09,4.0,321,11
5944,2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,19,91.0,2001-01-27,10.0,239,3
5950,2000,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,19,87.0,2001-01-20,14.0,213,1
5969,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,19,89.0,2000-09-23,12.0,266,5
5994,2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,2000-09-16,19,90.0,2000-11-18,11.0,224,10
6023,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,20,2.0,2001-02-10,99.0,218,8
6024,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,20,15.0,2000-07-01,86.0,258,8
6025,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,20,2.0,2000-03-11,99.0,247,14
6026,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,20,25.0,2000-12-30,76.0,225,5
6027,2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),3:38,Rock,2000-08-05,2000-10-14,20,43.0,2000-12-23,58.0,218,10
6028,2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2000-08-26,20,20.0,2000-11-04,81.0,257,10
6029,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,20,5.0,2000-05-13,96.0,271,12
6030,2000,"Iglesias, Enrique",Be With You,3:36,Latin,2000-04-01,2000-06-24,20,28.0,2000-08-19,73.0,216,12
6031,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,20,14.0,2000-11-11,87.0,232,7
6032,2000,Lonestar,Amazed,4:25,Country,1999-06-05,2000-03-04,20,50.0,1999-10-23,51.0,265,39
6033,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,20,15.0,2000-09-23,86.0,190,12
6034,2000,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,20,20.0,2000-04-15,81.0,198,7
6035,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,20,7.0,2000-06-10,94.0,241,25
6036,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,20,11.0,2000-09-30,90.0,232,26
6037,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,20,4.0,2000-08-05,97.0,243,13
6038,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,20,5.0,2000-09-16,96.0,252,12
6039,2000,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,20,89.0,2000-04-29,12.0,254,10
6040,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,20,4.0,2000-03-25,97.0,244,24
6041,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,20,4.0,2001-01-06,97.0,230,15
6042,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,20,9.0,2001-02-17,92.0,223,13
6043,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,20,10.0,2000-08-05,91.0,261,7
6044,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,20,12.0,2000-07-15,89.0,230,14
6045,2000,98¡,Give Me Just One Night (Una Noche),3:24,Rock,2000-08-19,2000-09-30,20,94.0,2001-01-06,7.0,204,6
6046,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,20,3.0,2000-09-30,98.0,228,14
6047,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,20,14.0,2000-08-26,87.0,233,31
6048,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,20,3.0,2000-06-17,98.0,245,16
6049,2000,"Aguilera, Christina",I Turn To You,4:00,Rock,2000-04-15,2000-07-01,20,40.0,2000-09-02,61.0,240,11
6050,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,20,6.0,2000-01-22,95.0,256,18
6051,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,20,14.0,2000-05-20,87.0,297,26
6052,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,20,10.0,2000-03-11,91.0,274,16
6053,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,20,20.0,2000-06-17,81.0,195,11
6055,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,20,14.0,2000-12-30,87.0,246,15
6056,2000,"Mumba, Samantha",Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,20,23.0,2001-01-27,78.0,199,13
6057,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,20,15.0,2000-03-11,86.0,226,13
6058,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,20,30.0,2000-04-15,71.0,231,6
6059,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,20,16.0,2000-07-08,85.0,232,13
6060,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,20,22.0,2001-02-17,79.0,263,9
6061,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,20,18.0,2000-11-18,83.0,236,9
6062,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,20,26.0,2000-05-20,75.0,234,11
6063,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,20,12.0,2000-09-23,89.0,189,11
6064,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,20,7.0,2000-04-01,94.0,243,16
6065,2000,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,20,23.0,2000-04-22,78.0,172,11
6066,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,20,88.0,2000-04-29,13.0,209,7
6067,2000,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,20,66.0,2001-01-06,35.0,303,7
6068,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,20,10.0,2000-07-22,91.0,203,5
6069,2000,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,20,61.0,2000-01-29,40.0,316,45
6070,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,20,10.0,2000-09-16,91.0,257,20
6071,2000,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,20,25.0,2000-10-14,76.0,243,15
6073,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,20,19.0,2000-06-10,82.0,228,13
6074,2000,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,20,96.0,2000-09-09,5.0,210,7
6075,2000,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,20,70.0,2001-03-03,31.0,229,7
6076,2000,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,20,39.0,2000-11-25,62.0,270,12
6077,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,20,53.0,2001-02-03,48.0,245,9
6078,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,20,21.0,2000-10-14,80.0,222,11
6079,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,20,25.0,2000-03-18,76.0,184,13
6080,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),3:50,Rap,2000-10-28,2000-12-30,20,30.0,2001-03-17,71.0,230,9
6081,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,20,23.0,2000-09-23,78.0,263,12
6082,2000,Filter,Take A Picture,4:23,Rock,1999-11-27,2000-02-05,20,42.0,2000-04-15,59.0,263,10
6084,2000,Mystikal,Shake Ya Ass,4:46,Rap,2000-08-12,2000-10-28,20,58.0,2000-12-30,43.0,286,11
6085,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,20,15.0,2000-09-16,86.0,215,13
6086,2000,"Spears, Britney",From The Bottom Of My Broken Heart,4:30,Rock,2000-01-29,2000-02-26,20,90.0,2000-06-17,11.0,270,4
6087,2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,20,33.0,2000-06-10,68.0,237,10
6088,2000,Red Hot Chili Peppers,Otherside,4:13,Rock,2000-02-12,2000-05-27,20,22.0,2000-07-01,79.0,253,15
6089,2000,Profyle,Liar,3:57,R&B,2000-09-16,2000-10-28,20,99.0,2001-02-03,2.0,237,6
6090,2000,Barenaked Ladies,Pinch Me,3:46,Rock,2000-09-09,2000-11-25,20,34.0,2001-01-27,67.0,226,11
6091,2000,Jagged Edge,He Can't Love U,3:30,Rock,1999-12-11,2000-01-08,20,77.0,2000-04-29,24.0,210,4
6093,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,20,26.0,2000-09-30,75.0,232,15
6094,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,20,50.0,2000-09-09,51.0,235,11
6095,2000,Kid Rock,Only God Knows Why,5:27,Rock,2000-02-19,2000-04-15,20,78.0,2000-07-08,23.0,327,8
6096,2000,Foo Fighters,Learn To Fly,3:55,Rock,1999-10-16,2000-01-22,20,42.0,2000-03-04,59.0,235,14
6100,2000,Westlife,Swear It Again,4:07,Rock,2000-04-01,2000-07-01,20,56.0,2000-08-19,45.0,247,13
6101,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,20,30.0,2000-02-26,71.0,235,15
6102,2000,"Thomas, Carl",I Wish,3:50,Rock,2000-03-25,2000-05-13,20,67.0,2000-08-12,34.0,230,7
6105,2000,Ludacris,What's Your Fantasy,4:16,Rap,2000-09-30,2000-12-16,20,35.0,2001-02-17,66.0,256,11
6108,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,20,34.0,2000-11-25,67.0,205,9
6109,2000,"Brock, Chad",Yes!,3:22,Country,2000-04-08,2000-07-01,20,59.0,2000-08-26,42.0,202,12
6111,2000,Vertical Horizon,You're A God,3:45,Rock,2000-08-26,2000-11-04,20,48.0,2001-01-13,53.0,225,10
6112,2000,Avant,Separated,4:13,Rock,2000-04-29,2000-05-20,20,51.0,2000-09-16,50.0,253,3
6113,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,20,70.0,2000-03-04,31.0,183,11
6114,2000,IMx,Stay The Night,3:37,Rap,1999-10-09,2000-01-08,20,78.0,2000-02-26,23.0,217,13
6115,2000,Dr. Dre,The Next Episode,2:38,Rap,2000-05-27,2000-07-29,20,58.0,2000-10-14,43.0,158,9
6117,2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,2000-05-27,20,87.0,2000-08-26,14.0,281,7
6118,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,20,25.0,2000-12-23,76.0,230,9
6119,2000,Sammie,I Like It,4:09,Rock,2000-01-29,2000-04-15,20,89.0,2000-06-17,12.0,249,11
